[ 2018-04-17T08:59:50+08:00 ] /index.php/ | INFO: Tag[ route_check ] --START--
[ 2018-04-17T14:46:08+08:00 ] /index.php/Admin/Category/addOK | INFO: Tag[ view_end ] --START--
[ 2018-04-17T14:46:08+08:00 ] /index.php/Admin/Category/addOK | INFO: Run ShowPageTrace Behavior [ RunTime:0.001017s ]
[ 2018-04-17T14:46:08+08:00 ] /index.php/Admin/Category/addOK | INFO: Tag[ view_end ] --END-- [ RunTime:0.001061s ]
[ 2018-04-17T14:46:09+08:00 ] /index.php/Admin/Category/add | INFO: Tag[ route_check ] --START--
[ 2018-04-17T14:46:09+08:00 ] /index.php/Admin/Category/add | INFO: Run CheckRoute Behavior [ RunTime:0.000457s ]
[ 2018-04-17T14:46:09+08:00 ] /index.php/Admin/Category/add | INFO: Tag[ route_check ] --END-- [ RunTime:0.000498s ]
[ 2018-04-17T14:46:09+08:00 ] /index.php/Admin/Category/add | INFO: Tag[ app_begin ] --START--
[ 2018-04-17T14:46:09+08:00 ] /index.php/Admin/Category/add | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000319s ]
[ 2018-04-17T14:46:09+08:00 ] /index.php/Admin/Category/add | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000385s ]
[ 2018-04-17T14:46:10+08:00 ] /index.php/Admin/Category/add | SQL: SHOW COLUMNS FROM `category` [ RunTime:0.013951s ]
[ 2018-04-17T14:46:10+08:00 ] /index.php/Admin/Category/add | SQL: SELECT * FROM `category` WHERE cid=0  [ RunTime:0.000230s ]
[ 2018-04-17T14:46:10+08:00 ] /index.php/Admin/Category/add | INFO: Tag[ view_template ] --START--
[ 2018-04-17T14:46:10+08:00 ] /index.php/Admin/Category/add | INFO: Run LocationTemplate Behavior [ RunTime:0.000525s ]
[ 2018-04-17T14:46:10+08:00 ] /index.php/Admin/Category/add | INFO: Tag[ view_template ] --END-- [ RunTime:0.000553s ]
[ 2018-04-17T14:46:10+08:00 ] /index.php/Admin/Category/add | INFO: Tag[ view_parse ] --START--
[ 2018-04-17T14:46:10+08:00 ] /index.php/Admin/Category/add | INFO: Run ParseTemplate Behavior [ RunTime:0.004735s ]
[ 2018-04-17T14:46:10+08:00 ] /index.php/Admin/Category/add | INFO: Tag[ view_parse ] --END-- [ RunTime:0.004765s ]
[ 2018-04-17T14:46:10+08:00 ] /index.php/Admin/Category/add | INFO: Tag[ view_filter ] --START--
[ 2018-04-17T14:46:10+08:00 ] /index.php/Admin/Category/add | INFO: Run ContentReplace Behavior [ RunTime:0.000225s ]
[ 2018-04-17T14:46:10+08:00 ] /index.php/Admin/Category/add | INFO: Run TokenBuild Behavior [ RunTime:0.000361s ]
[ 2018-04-17T14:46:10+08:00 ] /index.php/Admin/Category/add | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000205s ]
[ 2018-04-17T14:46:10+08:00 ] /index.php/Admin/Category/add | INFO: Run ShowRuntime Behavior [ RunTime:0.000288s ]
[ 2018-04-17T14:46:10+08:00 ] /index.php/Admin/Category/add | INFO: Tag[ view_filter ] --END-- [ RunTime:0.001149s ]
[ 2018-04-17T14:46:10+08:00 ] /index.php/Admin/Category/add | INFO: Tag[ view_end ] --START--
[ 2018-04-17T14:46:10+08:00 ] /index.php/Admin/Category/add | INFO: Run ShowPageTrace Behavior [ RunTime:0.000946s ]
[ 2018-04-17T14:46:10+08:00 ] /index.php/Admin/Category/add | INFO: Tag[ view_end ] --END-- [ RunTime:0.000973s ]
[ 2018-04-17T14:46:13+08:00 ] /index.php/Admin/Goods/add | INFO: Tag[ route_check ] --START--
[ 2018-04-17T14:46:13+08:00 ] /index.php/Admin/Goods/add | INFO: Run CheckRoute Behavior [ RunTime:0.000489s ]
[ 2018-04-17T14:46:13+08:00 ] /index.php/Admin/Goods/add | INFO: Tag[ route_check ] --END-- [ RunTime:0.000530s ]
[ 2018-04-17T14:46:13+08:00 ] /index.php/Admin/Goods/add | INFO: Tag[ app_begin ] --START--
[ 2018-04-17T14:46:13+08:00 ] /index.php/Admin/Goods/add | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000315s ]
[ 2018-04-17T14:46:13+08:00 ] /index.php/Admin/Goods/add | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000341s ]
[ 2018-04-17T14:46:14+08:00 ] /index.php/Admin/Goods/add | SQL: SELECT * FROM `category` WHERE cid>0  [ RunTime:0.000306s ]
[ 2018-04-17T14:46:14+08:00 ] /index.php/Admin/Goods/add | INFO: Tag[ view_template ] --START--
[ 2018-04-17T14:46:14+08:00 ] /index.php/Admin/Goods/add | INFO: Run LocationTemplate Behavior [ RunTime:0.000754s ]
[ 2018-04-17T14:46:14+08:00 ] /index.php/Admin/Goods/add | INFO: Tag[ view_template ] --END-- [ RunTime:0.000821s ]
[ 2018-04-17T14:46:14+08:00 ] /index.php/Admin/Goods/add | INFO: Tag[ view_parse ] --START--
[ 2018-04-17T14:46:14+08:00 ] /index.php/Admin/Goods/add | INFO: Run ParseTemplate Behavior [ RunTime:0.005347s ]
[ 2018-04-17T14:46:14+08:00 ] /index.php/Admin/Goods/add | INFO: Tag[ view_parse ] --END-- [ RunTime:0.005382s ]
[ 2018-04-17T14:46:14+08:00 ] /index.php/Admin/Goods/add | INFO: Tag[ view_filter ] --START--
[ 2018-04-17T14:46:14+08:00 ] /index.php/Admin/Goods/add | INFO: Run ContentReplace Behavior [ RunTime:0.000237s ]
[ 2018-04-17T14:46:14+08:00 ] /index.php/Admin/Goods/add | INFO: Run TokenBuild Behavior [ RunTime:0.000389s ]
[ 2018-04-17T14:46:14+08:00 ] /index.php/Admin/Goods/add | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000219s ]
[ 2018-04-17T14:46:14+08:00 ] /index.php/Admin/Goods/add | INFO: Run ShowRuntime Behavior [ RunTime:0.000275s ]
[ 2018-04-17T14:46:14+08:00 ] /index.php/Admin/Goods/add | INFO: Tag[ view_filter ] --END-- [ RunTime:0.001195s ]
[ 2018-04-17T14:46:14+08:00 ] /index.php/Admin/Goods/add | INFO: Tag[ view_end ] --START--
[ 2018-04-17T14:46:14+08:00 ] /index.php/Admin/Goods/add | INFO: Run ShowPageTrace Behavior [ RunTime:0.000959s ]
[ 2018-04-17T14:46:14+08:00 ] /index.php/Admin/Goods/add | INFO: Tag[ view_end ] --END-- [ RunTime:0.000986s ]
[ 2018-04-17T15:19:25+08:00 ] /index.php/Admin/Goods/addOk | INFO: Tag[ route_check ] --START--
[ 2018-04-17T15:19:25+08:00 ] /index.php/Admin/Goods/addOk | INFO: Run CheckRoute Behavior [ RunTime:0.000715s ]
[ 2018-04-17T15:19:25+08:00 ] /index.php/Admin/Goods/addOk | INFO: Tag[ route_check ] --END-- [ RunTime:0.000761s ]
[ 2018-04-17T15:19:25+08:00 ] /index.php/Admin/Goods/addOk | INFO: Tag[ app_begin ] --START--
[ 2018-04-17T15:19:25+08:00 ] /index.php/Admin/Goods/addOk | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000497s ]
[ 2018-04-17T15:19:25+08:00 ] /index.php/Admin/Goods/addOk | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000526s ]
[ 2018-04-17T15:19:25+08:00 ] /index.php/Admin/Goods/addOk | NOTIC: [8] Use of undefined constant MAGIC_QUOTES_GPC - assumed 'MAGIC_QUOTES_GPC' Model.class.php 第 873 行.
[ 2018-04-17T15:19:25+08:00 ] /index.php/Admin/Goods/addOk | NOTIC: [8] Use of undefined constant MAGIC_QUOTES_GPC - assumed 'MAGIC_QUOTES_GPC' Model.class.php 第 873 行.
[ 2018-04-17T15:19:25+08:00 ] /index.php/Admin/Goods/addOk | NOTIC: [8] Use of undefined constant MAGIC_QUOTES_GPC - assumed 'MAGIC_QUOTES_GPC' Model.class.php 第 873 行.
[ 2018-04-17T15:19:25+08:00 ] /index.php/Admin/Goods/addOk | NOTIC: [8] Use of undefined constant MAGIC_QUOTES_GPC - assumed 'MAGIC_QUOTES_GPC' Model.class.php 第 873 行.
[ 2018-04-17T15:19:25+08:00 ] /index.php/Admin/Goods/addOk | NOTIC: [8192] mysql_escape_string(): This function is deprecated; use mysql_real_escape_string() instead. DbMysql.class.php 第 409 行.
[ 2018-04-17T15:19:25+08:00 ] /index.php/Admin/Goods/addOk | NOTIC: [8192] mysql_escape_string(): This function is deprecated; use mysql_real_escape_string() instead. DbMysql.class.php 第 409 行.
[ 2018-04-17T15:19:25+08:00 ] /index.php/Admin/Goods/addOk | NOTIC: [8192] mysql_escape_string(): This function is deprecated; use mysql_real_escape_string() instead. DbMysql.class.php 第 409 行.
[ 2018-04-17T15:19:25+08:00 ] /index.php/Admin/Goods/addOk | NOTIC: [8192] mysql_escape_string(): This function is deprecated; use mysql_real_escape_string() instead. DbMysql.class.php 第 409 行.
[ 2018-04-17T15:19:26+08:00 ] /index.php/Admin/Goods/addOk | SQL: INSERT INTO `goods` (`name`,`cid`,`price`,`remark`) VALUES ('iphone7','6','5999','还不错 我就用') [ RunTime:0.035375s ]
[ 2018-04-17T15:19:26+08:00 ] /index.php/Admin/Goods/addOk | INFO: Tag[ view_template ] --START--
[ 2018-04-17T15:19:26+08:00 ] /index.php/Admin/Goods/addOk | INFO: Run LocationTemplate Behavior [ RunTime:0.000793s ]
[ 2018-04-17T15:19:26+08:00 ] /index.php/Admin/Goods/addOk | INFO: Tag[ view_template ] --END-- [ RunTime:0.000830s ]
[ 2018-04-17T15:19:26+08:00 ] /index.php/Admin/Goods/addOk | INFO: Tag[ view_parse ] --START--
[ 2018-04-17T15:19:26+08:00 ] /index.php/Admin/Goods/addOk | INFO: Run ParseTemplate Behavior [ RunTime:0.006767s ]
[ 2018-04-17T15:19:26+08:00 ] /index.php/Admin/Goods/addOk | INFO: Tag[ view_parse ] --END-- [ RunTime:0.006805s ]
[ 2018-04-17T15:19:26+08:00 ] /index.php/Admin/Goods/addOk | INFO: Tag[ view_filter ] --START--
[ 2018-04-17T15:19:26+08:00 ] /index.php/Admin/Goods/addOk | INFO: Run ContentReplace Behavior [ RunTime:0.000407s ]
[ 2018-04-17T15:19:26+08:00 ] /index.php/Admin/Goods/addOk | INFO: Run TokenBuild Behavior [ RunTime:0.000404s ]
[ 2018-04-17T15:19:26+08:00 ] /index.php/Admin/Goods/addOk | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000364s ]
[ 2018-04-17T15:19:26+08:00 ] /index.php/Admin/Goods/addOk | INFO: Run ShowRuntime Behavior [ RunTime:0.000474s ]
[ 2018-04-17T15:19:26+08:00 ] /index.php/Admin/Goods/addOk | INFO: Tag[ view_filter ] --END-- [ RunTime:0.001789s ]
[ 2018-04-17T15:19:26+08:00 ] /index.php/Admin/Goods/addOk | INFO: Tag[ view_end ] --START--
[ 2018-04-17T15:19:26+08:00 ] /index.php/Admin/Goods/addOk | INFO: Run ShowPageTrace Behavior [ RunTime:0.001427s ]
[ 2018-04-17T15:19:26+08:00 ] /index.php/Admin/Goods/addOk | INFO: Tag[ view_end ] --END-- [ RunTime:0.001464s ]
[ 2018-04-17T15:19:27+08:00 ] /index.php/Admin/Goods/add | INFO: Tag[ route_check ] --START--
[ 2018-04-17T15:19:27+08:00 ] /index.php/Admin/Goods/add | INFO: Run CheckRoute Behavior [ RunTime:0.000643s ]
[ 2018-04-17T15:19:27+08:00 ] /index.php/Admin/Goods/add | INFO: Tag[ route_check ] --END-- [ RunTime:0.000688s ]
[ 2018-04-17T15:19:27+08:00 ] /index.php/Admin/Goods/add | INFO: Tag[ app_begin ] --START--
[ 2018-04-17T15:19:27+08:00 ] /index.php/Admin/Goods/add | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000494s ]
[ 2018-04-17T15:19:27+08:00 ] /index.php/Admin/Goods/add | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000524s ]
[ 2018-04-17T15:19:28+08:00 ] /index.php/Admin/Goods/add | SQL: SELECT * FROM `category` WHERE cid>0  [ RunTime:0.000178s ]
[ 2018-04-17T15:19:28+08:00 ] /index.php/Admin/Goods/add | INFO: Tag[ view_template ] --START--
[ 2018-04-17T15:19:28+08:00 ] /index.php/Admin/Goods/add | INFO: Run LocationTemplate Behavior [ RunTime:0.001379s ]
[ 2018-04-17T15:19:28+08:00 ] /index.php/Admin/Goods/add | INFO: Tag[ view_template ] --END-- [ RunTime:0.001426s ]
[ 2018-04-17T15:19:28+08:00 ] /index.php/Admin/Goods/add | INFO: Tag[ view_parse ] --START--
[ 2018-04-17T15:19:28+08:00 ] /index.php/Admin/Goods/add | INFO: Run ParseTemplate Behavior [ RunTime:0.007837s ]
[ 2018-04-17T15:19:28+08:00 ] /index.php/Admin/Goods/add | INFO: Tag[ view_parse ] --END-- [ RunTime:0.007881s ]
[ 2018-04-17T15:19:28+08:00 ] /index.php/Admin/Goods/add | INFO: Tag[ view_filter ] --START--
[ 2018-04-17T15:19:28+08:00 ] /index.php/Admin/Goods/add | INFO: Run ContentReplace Behavior [ RunTime:0.000417s ]
[ 2018-04-17T15:19:28+08:00 ] /index.php/Admin/Goods/add | INFO: Run TokenBuild Behavior [ RunTime:0.000405s ]
[ 2018-04-17T15:19:28+08:00 ] /index.php/Admin/Goods/add | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000309s ]
[ 2018-04-17T15:19:28+08:00 ] /index.php/Admin/Goods/add | INFO: Run ShowRuntime Behavior [ RunTime:0.000435s ]
[ 2018-04-17T15:19:28+08:00 ] /index.php/Admin/Goods/add | INFO: Tag[ view_filter ] --END-- [ RunTime:0.001661s ]
[ 2018-04-17T15:19:28+08:00 ] /index.php/Admin/Goods/add | INFO: Tag[ view_end ] --START--
[ 2018-04-17T15:19:28+08:00 ] /index.php/Admin/Goods/add | INFO: Run ShowPageTrace Behavior [ RunTime:0.001113s ]
[ 2018-04-17T15:19:28+08:00 ] /index.php/Admin/Goods/add | INFO: Tag[ view_end ] --END-- [ RunTime:0.001139s ]
[ 2018-04-17T15:21:27+08:00 ] /index.php/Admin/Goods/addOk | INFO: Tag[ route_check ] --START--
[ 2018-04-17T15:21:27+08:00 ] /index.php/Admin/Goods/addOk | INFO: Run CheckRoute Behavior [ RunTime:0.000698s ]
[ 2018-04-17T15:21:27+08:00 ] /index.php/Admin/Goods/addOk | INFO: Tag[ route_check ] --END-- [ RunTime:0.000743s ]
[ 2018-04-17T15:21:27+08:00 ] /index.php/Admin/Goods/addOk | INFO: Tag[ app_begin ] --START--
[ 2018-04-17T15:21:27+08:00 ] /index.php/Admin/Goods/addOk | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000462s ]
[ 2018-04-17T15:21:27+08:00 ] /index.php/Admin/Goods/addOk | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000489s ]
[ 2018-04-17T15:21:27+08:00 ] /index.php/Admin/Goods/addOk | NOTIC: [8] Use of undefined constant MAGIC_QUOTES_GPC - assumed 'MAGIC_QUOTES_GPC' Model.class.php 第 873 行.
[ 2018-04-17T15:21:27+08:00 ] /index.php/Admin/Goods/addOk | NOTIC: [8] Use of undefined constant MAGIC_QUOTES_GPC - assumed 'MAGIC_QUOTES_GPC' Model.class.php 第 873 行.
[ 2018-04-17T15:21:27+08:00 ] /index.php/Admin/Goods/addOk | NOTIC: [8] Use of undefined constant MAGIC_QUOTES_GPC - assumed 'MAGIC_QUOTES_GPC' Model.class.php 第 873 行.
[ 2018-04-17T15:21:27+08:00 ] /index.php/Admin/Goods/addOk | NOTIC: [8] Use of undefined constant MAGIC_QUOTES_GPC - assumed 'MAGIC_QUOTES_GPC' Model.class.php 第 873 行.
[ 2018-04-17T15:21:27+08:00 ] /index.php/Admin/Goods/addOk | NOTIC: [8192] mysql_escape_string(): This function is deprecated; use mysql_real_escape_string() instead. DbMysql.class.php 第 409 行.
[ 2018-04-17T15:21:27+08:00 ] /index.php/Admin/Goods/addOk | NOTIC: [8192] mysql_escape_string(): This function is deprecated; use mysql_real_escape_string() instead. DbMysql.class.php 第 409 行.
[ 2018-04-17T15:21:27+08:00 ] /index.php/Admin/Goods/addOk | NOTIC: [8192] mysql_escape_string(): This function is deprecated; use mysql_real_escape_string() instead. DbMysql.class.php 第 409 行.
[ 2018-04-17T15:21:27+08:00 ] /index.php/Admin/Goods/addOk | NOTIC: [8192] mysql_escape_string(): This function is deprecated; use mysql_real_escape_string() instead. DbMysql.class.php 第 409 行.
[ 2018-04-17T15:21:28+08:00 ] /index.php/Admin/Goods/addOk | SQL: INSERT INTO `goods` (`name`,`cid`,`price`,`remark`) VALUES ('NOTE7','7','7000','王炸') [ RunTime:0.050472s ]
[ 2018-04-17T15:21:28+08:00 ] /index.php/Admin/Goods/addOk | INFO: Tag[ view_template ] --START--
[ 2018-04-17T15:21:28+08:00 ] /index.php/Admin/Goods/addOk | INFO: Run LocationTemplate Behavior [ RunTime:0.000743s ]
[ 2018-04-17T15:21:28+08:00 ] /index.php/Admin/Goods/addOk | INFO: Tag[ view_template ] --END-- [ RunTime:0.000789s ]
[ 2018-04-17T15:21:28+08:00 ] /index.php/Admin/Goods/addOk | INFO: Tag[ view_parse ] --START--
[ 2018-04-17T15:21:28+08:00 ] /index.php/Admin/Goods/addOk | INFO: Run ParseTemplate Behavior [ RunTime:0.006014s ]
[ 2018-04-17T15:21:28+08:00 ] /index.php/Admin/Goods/addOk | INFO: Tag[ view_parse ] --END-- [ RunTime:0.006045s ]
[ 2018-04-17T15:21:28+08:00 ] /index.php/Admin/Goods/addOk | INFO: Tag[ view_filter ] --START--
[ 2018-04-17T15:21:28+08:00 ] /index.php/Admin/Goods/addOk | INFO: Run ContentReplace Behavior [ RunTime:0.000365s ]
[ 2018-04-17T15:21:28+08:00 ] /index.php/Admin/Goods/addOk | INFO: Run TokenBuild Behavior [ RunTime:0.000374s ]
[ 2018-04-17T15:21:28+08:00 ] /index.php/Admin/Goods/addOk | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000307s ]
[ 2018-04-17T15:21:28+08:00 ] /index.php/Admin/Goods/addOk | INFO: Run ShowRuntime Behavior [ RunTime:0.000444s ]
[ 2018-04-17T15:21:28+08:00 ] /index.php/Admin/Goods/addOk | INFO: Tag[ view_filter ] --END-- [ RunTime:0.001561s ]
[ 2018-04-17T15:21:28+08:00 ] /index.php/Admin/Goods/addOk | INFO: Tag[ view_end ] --START--
[ 2018-04-17T15:21:28+08:00 ] /index.php/Admin/Goods/addOk | INFO: Run ShowPageTrace Behavior [ RunTime:0.001140s ]
[ 2018-04-17T15:21:28+08:00 ] /index.php/Admin/Goods/addOk | INFO: Tag[ view_end ] --END-- [ RunTime:0.001168s ]
[ 2018-04-17T15:21:29+08:00 ] /index.php/Admin/Goods/add | INFO: Tag[ route_check ] --START--
[ 2018-04-17T15:21:29+08:00 ] /index.php/Admin/Goods/add | INFO: Run CheckRoute Behavior [ RunTime:0.000857s ]
[ 2018-04-17T15:21:29+08:00 ] /index.php/Admin/Goods/add | INFO: Tag[ route_check ] --END-- [ RunTime:0.000934s ]
[ 2018-04-17T15:21:29+08:00 ] /index.php/Admin/Goods/add | INFO: Tag[ app_begin ] --START--
[ 2018-04-17T15:21:29+08:00 ] /index.php/Admin/Goods/add | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000525s ]
[ 2018-04-17T15:21:29+08:00 ] /index.php/Admin/Goods/add | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000570s ]
[ 2018-04-17T15:21:30+08:00 ] /index.php/Admin/Goods/add | SQL: SELECT * FROM `category` WHERE cid>0  [ RunTime:0.000088s ]
[ 2018-04-17T15:21:30+08:00 ] /index.php/Admin/Goods/add | INFO: Tag[ view_template ] --START--
[ 2018-04-17T15:21:30+08:00 ] /index.php/Admin/Goods/add | INFO: Run LocationTemplate Behavior [ RunTime:0.000908s ]
[ 2018-04-17T15:21:30+08:00 ] /index.php/Admin/Goods/add | INFO: Tag[ view_template ] --END-- [ RunTime:0.000936s ]
[ 2018-04-17T15:21:30+08:00 ] /index.php/Admin/Goods/add | INFO: Tag[ view_parse ] --START--
[ 2018-04-17T15:21:30+08:00 ] /index.php/Admin/Goods/add | INFO: Run ParseTemplate Behavior [ RunTime:0.006016s ]
[ 2018-04-17T15:21:30+08:00 ] /index.php/Admin/Goods/add | INFO: Tag[ view_parse ] --END-- [ RunTime:0.006047s ]
[ 2018-04-17T15:21:30+08:00 ] /index.php/Admin/Goods/add | INFO: Tag[ view_filter ] --START--
[ 2018-04-17T15:21:30+08:00 ] /index.php/Admin/Goods/add | INFO: Run ContentReplace Behavior [ RunTime:0.000399s ]
[ 2018-04-17T15:21:30+08:00 ] /index.php/Admin/Goods/add | INFO: Run TokenBuild Behavior [ RunTime:0.000388s ]
[ 2018-04-17T15:21:30+08:00 ] /index.php/Admin/Goods/add | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000304s ]
[ 2018-04-17T15:21:30+08:00 ] /index.php/Admin/Goods/add | INFO: Run ShowRuntime Behavior [ RunTime:0.000404s ]
[ 2018-04-17T15:21:30+08:00 ] /index.php/Admin/Goods/add | INFO: Tag[ view_filter ] --END-- [ RunTime:0.001568s ]
[ 2018-04-17T15:21:30+08:00 ] /index.php/Admin/Goods/add | INFO: Tag[ view_end ] --START--
[ 2018-04-17T15:21:30+08:00 ] /index.php/Admin/Goods/add | INFO: Run ShowPageTrace Behavior [ RunTime:0.001101s ]
[ 2018-04-17T15:21:30+08:00 ] /index.php/Admin/Goods/add | INFO: Tag[ view_end ] --END-- [ RunTime:0.001128s ]
[ 2018-04-17T15:27:26+08:00 ] /index.php/Admin/Index/index | INFO: Tag[ route_check ] --START--
[ 2018-04-17T15:27:26+08:00 ] /index.php/Admin/Index/index | INFO: Run CheckRoute Behavior [ RunTime:0.000781s ]
[ 2018-04-17T15:27:26+08:00 ] /index.php/Admin/Index/index | INFO: Tag[ route_check ] --END-- [ RunTime:0.000830s ]
[ 2018-04-17T15:27:26+08:00 ] /index.php/Admin/Index/index | INFO: Tag[ app_begin ] --START--
[ 2018-04-17T15:27:26+08:00 ] /index.php/Admin/Index/index | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000427s ]
[ 2018-04-17T15:27:26+08:00 ] /index.php/Admin/Index/index | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000456s ]
[ 2018-04-17T15:27:26+08:00 ] /index.php/Admin/Index/index | INFO: Tag[ view_template ] --START--
[ 2018-04-17T15:27:26+08:00 ] /index.php/Admin/Index/index | INFO: Run LocationTemplate Behavior [ RunTime:0.000804s ]
[ 2018-04-17T15:27:26+08:00 ] /index.php/Admin/Index/index | INFO: Tag[ view_template ] --END-- [ RunTime:0.000855s ]
[ 2018-04-17T15:27:26+08:00 ] /index.php/Admin/Index/index | INFO: Tag[ view_parse ] --START--
[ 2018-04-17T15:27:26+08:00 ] /index.php/Admin/Index/index | INFO: Run ParseTemplate Behavior [ RunTime:0.005061s ]
[ 2018-04-17T15:27:26+08:00 ] /index.php/Admin/Index/index | INFO: Tag[ view_parse ] --END-- [ RunTime:0.005096s ]
[ 2018-04-17T15:27:26+08:00 ] /index.php/Admin/Index/index | INFO: Tag[ view_filter ] --START--
[ 2018-04-17T15:27:26+08:00 ] /index.php/Admin/Index/index | INFO: Run ContentReplace Behavior [ RunTime:0.000313s ]
[ 2018-04-17T15:27:26+08:00 ] /index.php/Admin/Index/index | INFO: Run TokenBuild Behavior [ RunTime:0.000848s ]
[ 2018-04-17T15:27:26+08:00 ] /index.php/Admin/Index/index | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000371s ]
[ 2018-04-17T15:27:26+08:00 ] /index.php/Admin/Index/index | INFO: Run ShowRuntime Behavior [ RunTime:0.000474s ]
[ 2018-04-17T15:27:26+08:00 ] /index.php/Admin/Index/index | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002106s ]
[ 2018-04-17T15:27:26+08:00 ] /index.php/Admin/Index/index | INFO: Tag[ view_end ] --START--
[ 2018-04-17T15:27:26+08:00 ] /index.php/Admin/Index/index | INFO: Run ShowPageTrace Behavior [ RunTime:0.001445s ]
[ 2018-04-17T15:27:26+08:00 ] /index.php/Admin/Index/index | INFO: Tag[ view_end ] --END-- [ RunTime:0.001476s ]
[ 2018-04-17T15:27:26+08:00 ] /index.php/Admin/Index/top | INFO: Tag[ route_check ] --START--
[ 2018-04-17T15:27:26+08:00 ] /index.php/Admin/Index/top | INFO: Run CheckRoute Behavior [ RunTime:0.000495s ]
[ 2018-04-17T15:27:26+08:00 ] /index.php/Admin/Index/top | INFO: Tag[ route_check ] --END-- [ RunTime:0.000540s ]
[ 2018-04-17T15:27:26+08:00 ] /index.php/Admin/Index/top | INFO: Tag[ app_begin ] --START--
[ 2018-04-17T15:27:26+08:00 ] /index.php/Admin/Index/top | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000341s ]
[ 2018-04-17T15:27:26+08:00 ] /index.php/Admin/Index/top | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000370s ]
[ 2018-04-17T15:27:26+08:00 ] /index.php/Admin/Index/top | INFO: Tag[ view_template ] --START--
